Nomenclature,ReporterISO3,ProductCode,ProductDescription,ReporterName,PartnerISO3,PartnerName,TradeFlowName,TradeFlowCode,2013 in 1000 USD ,2014 in 1000 USD ,2015 in 1000 USD ,2016 in 1000 USD 
H4,EFTA,120991,-- vegetable seeds,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,24166.983,26176.256,22313.162,25778.033
H4,EFTA,120999,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,2213.6,2899.785,4011.999,2434.405
H4,EFTA,121010,"- Hop cones, Neither ground nor pow",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,252.112,187.336,254.239,340.616
H4,EFTA,121020,"- Hop cones, ground, powdered or in",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,2696.119,4345.604,5135.95,6789.246
H4,EFTA,121120,- Ginseng roots,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1665.498,959.528,1407.251,738.076
H4,EFTA,121140,- Poppy straw,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3.869,,,2.307
H4,EFTA,121190,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,42793.741,46173.883,41268.253,46058.369
H4,EFTA,121221,-- Fit for human consumption,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,10095.546,11995.34,15334.275,8918.368
H4,EFTA,121229,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,627.455,605.316,326.719,793.899
H4,EFTA,121291,-- sugar beet,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,2742.177,4306.034,3291.633,7606.038
H4,EFTA,121292,-- Locust Beans (carob),Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5932.595,5119.455,4926.947,5583.626
H4,EFTA,121293,-- sugar cane,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,14.677,60.504,32.913,37.809
H4,EFTA,121294,-- chicory roots,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,791.421,816.101,779.479,712.941
H4,EFTA,121299,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,4270.437,3601.148,4353.798,5579.391
H4,EFTA,121300,"Cereal straw and husks, unprepared,",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,52699.523,49170.003,45240.533,44375.157
H4,EFTA,121410,- Lucerne (alfalfa) meal and pellet,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3911.359,4238.085,3645.248,3795.444
H4,EFTA,121490,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,52601.227,55322.718,46815.578,43756.917
H4,EFTA,130120,- Gum Arabic,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,7660.824,8384.548,8043.699,8746.687
H4,EFTA,130190,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,4041.21,4288.317,3661.955,2585.563
H4,EFTA,130211,-- Opium,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,140.935,335.48,326.294,374.158
H4,EFTA,130212,-- of liquorice,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,2152.972,2334.416,1846.356,1587.87
H4,EFTA,130213,-- of hops,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,2618.497,2376.64,2474.399,2090.226
H4,EFTA,130219,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,36524.44,41647.114,43621.877,46689.642
H4,EFTA,130220,"- Pectic substances, pectinates and",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,15625.956,14014.815,14595.177,18085.309
H4,EFTA,130231,-- Agar-Agar,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,947.531,1319.101,867.765,997.975
H4,EFTA,130232,"-- Mucilages and thickeners, whethe",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,13409.133,10031.782,7206.722,5841.716
H4,EFTA,130239,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,10110.223,9887.297,8087.155,8014.096
H4,EFTA,140110,- Bamboos,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1289.325,1236.926,1093.031,1124.084
H4,EFTA,140120,- Rattans,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,263.952,230.86,235.441,158.268
H4,EFTA,140190,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,669.943,505.446,499.202,570.612
H4,EFTA,140420,- Cotton linters,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,2821.275,2053.645,44.532,33.004
H4,EFTA,140490,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3261.812,3748.501,3575.85,4346.026
H4,EFTA,150110,- Lard,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,896.317,1899.324,1178.28,1111.748
H4,EFTA,150120,- Other pig fat,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,137.217,108.95,8.727,69.168
H4,EFTA,150190,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1752.634,1416.578,1351.104,1103.322
H4,EFTA,150210,- Tallow,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,4179.171,3462.711,2767.9,1462.585
H4,EFTA,150290,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,359.707,536.257,237.07,501.992
H4,EFTA,150300,"Lard stearin, lard oil, oleostearin",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,150.536,212.493,119.114,158.717
H4,EFTA,150410,- fish-liver oils and their fractio,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,2635.533,2820.71,1831.09,2248.254
H4,EFTA,150420,- Fats and oils and their fractions,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,419000.24,398577.032,441541.386,429383.33
H4,EFTA,150430,- Fats and oils and their fractions,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,55.253,31.675,40.099,139.023
H4,EFTA,150500,Wool grease and fatty substances de,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1956.814,1711.03,1398.916,1532.425
H4,EFTA,150600,Other animal fats and oils and thei,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,10152.427,5787.012,5571.909,4426.878
H4,EFTA,150710,"- Crude oil, whether or Not degumme",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5734.83,4945.056,4173.558,4972.298
H4,EFTA,150790,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,61458.363,11012.194,8853.554,10605.871
H4,EFTA,150810,- Crude oil,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,18040.586,3305.211,8322.426,10470.012
H4,EFTA,150890,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,4546.424,3807.051,3369.166,4434.386
H4,EFTA,150910,- Virgin,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,92282.516,93418.756,89576.563,92446.374
H4,EFTA,150990,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,15323.534,13545.323,15022.786,17362.63
H4,EFTA,151000,"Other oils and their fractions, obt",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,263.01,686.661,580.52,872.659
H4,EFTA,151110,- Crude oil,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,18713.766,13796.235,14226.633,11076.042
H4,EFTA,151190,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,33215.712,32175.379,22427.233,22498.468
H4,EFTA,151211,-- Crude oil,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,46340.327,59669.714,52006.495,41864.777
H4,EFTA,151219,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,41220.024,42440.649,37689.734,36458.449
H4,EFTA,151221,"-- Crude oil, whether or Not gossyp",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,113.568,3.414,,0.389
H4,EFTA,151229,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,71.702,233.593,189.813,232.06
H4,EFTA,151311,-- Crude oil,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,11481.057,13501.529,15383.887,14458.161
H4,EFTA,151319,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5332.945,5926.933,5041.65,5947.976
H4,EFTA,151321,-- Crude oil,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1692.439,2004.853,1008.478,1428.821
H4,EFTA,151329,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3608.882,4347.798,3447.758,3136.553
H4,EFTA,151411,-- Crude oil,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,333859.959,319506.238,266390.152,326069.389
H4,EFTA,151419,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,42757.366,54049.645,40040.782,43904.597
H4,EFTA,151491,-- Crude oil,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,340.395,312.658,274.316,284.971
H4,EFTA,151499,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,9636.833,6621.057,3831.142,4194.103
H4,EFTA,151511,-- Crude oil,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,830.444,1079.087,943.844,996.79
H4,EFTA,151519,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1269.693,3953.495,8213.485,6625.818
H4,EFTA,151521,-- Crude oil,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,41.005,12.205,24.628,29.478
H4,EFTA,151529,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1258.757,770.203,703.765,831.341
H4,EFTA,151530,- Castor oil and its fractions,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,6330.257,5857.699,4788.131,4779.837
H4,EFTA,151550,- Sesame oil and its fractions,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3130.462,4268.658,3716.528,3775.351
H4,EFTA,151590,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,42853.48,39353.496,34630.583,48346.42
H4,EFTA,151610,- Animal Fats and oils and their fr,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3684.953,3781.272,3272.581,3315.034
H4,EFTA,151620,- vegetable Fats and oils and their,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,35925.303,41221.913,36422.339,36138.335
H4,EFTA,151710,"- Margarine, excluding liquid marga",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,17589.913,19903.138,17994.896,17934.016
H4,EFTA,151790,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,51512.466,51053.965,47788.219,47310.963
H4,EFTA,151800,Animal or vegetable fats and oils a,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,8460.229,9889.633,9264.498,10203.9
H4,EFTA,152000,"Glycerol, crude; glycerol waters an",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1236.135,1187.448,1007.789,1670.482
H4,EFTA,152110,- vegetable waxes,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,308.509,386.748,300.925,234.555
H4,EFTA,152190,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1402.775,1330.738,1322.791,1603.438
H4,EFTA,152200,Degras; residues resulting from the,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,185.604,143.528,51.269,145.943
H4,EFTA,160100,"Sausages and similar products, of m",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,85983.808,87839.633,74485.05,74654.366
H4,EFTA,160210,- Homogenised preparations,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,505.971,451.955,394.363,426.789
H4,EFTA,160220,- of liver of any Animal,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,9550.56,8629.838,7052.196,6817.785
H4,EFTA,160231,-- of Turkeys,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3058.363,3138.03,3449.972,3427.534
H4,EFTA,160232,-- of Fowls of the species Gallus d,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,47480.333,45063.703,38783.741,39727.021
H4,EFTA,160239,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5446.392,5533.685,5707.249,6665.777
H4,EFTA,160241,-- Hams and cuts thereof,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,7488.997,7970.328,7568.185,7916.401
H4,EFTA,160242,-- shoulders and cuts thereof,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,142.123,3940.738,2209.07,1996.359
H4,EFTA,160249,"-- Other, including Mixtures",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,18119.437,16968.988,14245.373,14138.692
H4,EFTA,160250,- of bovine animals,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,36205.337,38892.868,33238.945,23630.904
H4,EFTA,160290,"- Other, including preparations of",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1157.872,2137.94,1236.264,1397.418
H4,EFTA,160300,"Extracts and juices of meat, fish o",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5973.589,6143.227,5801.14,6486.185
H4,EFTA,160411,-- salmon,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,11525.108,11167.155,11700.923,13522.319
H4,EFTA,160412,-- Herrings,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,12823.48,11337.545,8590.755,8844.555
H4,EFTA,160413,"-- Sardines, sardinella and brislin",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,7120.402,7744.812,6427.422,6799.455
H4,EFTA,160414,"-- Tunas, skipjack and bonito (Sard",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,85427.207,70262.959,66102.251,68702.675
H4,EFTA,160415,-- Mackerel,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,27754.592,28455.633,25620.955,24225.202
H4,EFTA,160416,-- Anchovies,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,10166.684,10664.984,9543.824,9615.469
H4,EFTA,160417,-- Eels,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,521.258,504.082,456.971,445.241
H4,EFTA,160419,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,64990.157,65236.477,59523.898,61463.54
H4,EFTA,160420,- Other prepared or preserved fish,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,48881.798,48271.56,40531.662,35722.428
H4,EFTA,160431,-- Caviar,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,4263.678,4638.168,4223.029,4147.351
H4,EFTA,160432,-- Caviar substitutes,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,6137.714,6470.609,5116.296,6960.743
H4,EFTA,160510,- Crab,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1866.549,1557.212,1164.439,1485.012
H4,EFTA,160521,-- Not in airtight container,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,44680.27,57082.558,58265.326,72156.185
H4,EFTA,160529,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,55463.728,58649.742,49054.509,33932.851
H4,EFTA,160530,- lobster,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,178.33,133.42,189.745,337.888
H4,EFTA,160540,- Other crustaceans,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,7391.477,7974.295,7006.155,6283.172
H4,EFTA,160551,-- Oysters,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,8.287,1.256,59.148,16.151
H4,EFTA,160552,"-- Scallops, including queen scallo",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,306.545,569.093,510.98,593.3
H4,EFTA,160553,-- Mussels,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,2843.624,1961.696,1993.012,1735.006
H4,EFTA,160554,-- Cuttle fish and squid,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3377.217,3202.759,3197.823,4114.158
H4,EFTA,160555,-- Octopus,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1845.942,2374.387,2399.401,3359.633
H4,EFTA,160556,"-- Clams, cockles and arkshells",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,185.571,206.267,270.004,453.55
H4,EFTA,160557,-- Abalone,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,,3.389,0.399,
H4,EFTA,160558,"-- Snails, Other than sea Snails",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,990.984,1119.102,1062.685,870.342
H4,EFTA,160559,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3403.368,3525.936,3977.356,3838.971
H4,EFTA,160561,-- sea Cucumbers,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,0.354,,,27.371
H4,EFTA,160562,-- sea urchins,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3.792,15.401,15.886,3.607
H4,EFTA,160563,-- Jellyfish,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5.276,4.088,,0.233
H4,EFTA,160569,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1461.237,1487.54,1664.649,2013.198
H4,EFTA,170112,-- beet sugar,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1375.271,1391.459,1229.844,1351.045
H4,EFTA,170113,-- cane sugar specified in Subheadi,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1184.61,815.614,1002.322,874.132
H4,EFTA,170114,-- Other cane sugar,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,8393.621,6837.045,7442.27,7625.447
H4,EFTA,170191,-- Containing added flavouring or c,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,2927.556,2768.789,2665.775,3050.191
H4,EFTA,170199,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,204565.101,188489.496,126582.718,127189.15
H4,EFTA,170211,-- Containing by weight 99 % or mor,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,29488.742,24234.713,17757.342,15712.27
H4,EFTA,170219,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,894.053,829.372,740.352,976.272
H4,EFTA,170220,- Maple sugar and Maple syrup,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,4138.773,4686.72,4331.97,5124.576
H4,EFTA,170230,"- Glucose and Glucose syrup, Not co",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,37781.682,35027.607,27430.289,26333.751
H4,EFTA,170240,"- Glucose and Glucose syrup, contai",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,334.51,263.887,283.367,258.361
H4,EFTA,170250,- Chemically Pure fructose,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5567.842,4863.268,3348.435,3278.173
H4,EFTA,170260,- Other fructose and fructose syrup,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3993.284,4057.099,3614.132,4363.644
H4,EFTA,170290,"- Other, including invert sugar and",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,37800.396,37116.272,32507.619,34276.087
H4,EFTA,170310,- cane molasses,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,9493.996,13980.593,14930.187,8272.418
H4,EFTA,170390,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3336.956,1031.029,801.666,3372.524
H4,EFTA,170410,"- Chewing Gum, whether or Not sugar",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,6021.265,5386.446,4536.331,4196.853
H4,EFTA,170490,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,218577.055,229991.197,203156.629,208944.637
H4,EFTA,180100,"Cocoa beans, whole or broken, raw o",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,128198.154,142808.105,149739.585,127951.166
H4,EFTA,180200,"Cocoa shells, husks, skins and othe",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,324.271,205.198,134.014,150.514
H4,EFTA,180310,- Not defatted,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,32938.725,33900.571,41140.704,59926.546
H4,EFTA,180320,- wholly or partly defatted,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,2.773,7.653,204.737,112.986
H4,EFTA,180400,"Cocoa butter, fat and oil.",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,140295.176,232124.816,227681.426,208936.257
H4,EFTA,180500,"Cocoa powder, not containing added ",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,26891.494,23442.665,18225.558,22158.226
H4,EFTA,180610,"- Cocoa powder, containing added su",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5210.544,4542.26,4249.117,4337.652
H4,EFTA,180620,"- Other preparations in blocks, sla",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,24966.237,31789.93,28194.68,28409.404
H4,EFTA,180631,-- Filled,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,90190.996,94355.283,77920.588,77374.089
H4,EFTA,180632,-- Not Filled,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,63036.613,60466.609,56124.246,59915.898
H4,EFTA,180690,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,282993.499,298167.801,268127.639,274100.959
H4,EFTA,190110,"- preparations for infant use, put",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,36804.219,38437.772,30570.543,32096.507
H4,EFTA,190120,- Mixes and doughs for the preparat,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,89796.553,97035.319,90504.125,94875.069
H4,EFTA,190190,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,98190.904,101773.854,82882.262,84430.12
H4,EFTA,190211,-- containing eggs,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,13549.715,14541.122,22178.939,23089.473
H4,EFTA,190219,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,77374.996,80204.213,75952.618,74541.009
H4,EFTA,190220,"- Stuffed pasta, whether or Not coo",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,43458.812,45777.564,41264.814,44127.689
H4,EFTA,190230,- Other pasta,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,42423.251,44791.735,40154.94,40620.172
H4,EFTA,190240,- Couscous,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,4268.358,4738.103,4620.791,4753.953
H4,EFTA,190300,Tapioca and substitutes therefor pr,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,434.033,372.005,325.28,365.365
H4,EFTA,190410,- prepared foods obtained by the sw,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,131546.212,135053.6,99344.425,102279.667
H4,EFTA,190420,- prepared foods obtained from unro,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,12194.356,16081.5,19246.27,21186.883
H4,EFTA,190430,- Bulgur wheat,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,833.02,1019.534,1115.74,1058.558
H4,EFTA,190490,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,29611.163,32831.112,28373.627,28916.475
H4,EFTA,190510,- Crispbread,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,41613.087,40455.698,33296.564,34827.265
H4,EFTA,190520,- Gingerbread and the like,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5585.446,5315.487,4871.231,4957.052
H4,EFTA,190531,-- Sweet biscuits,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,131251.573,129756.051,113532.586,107513.133
H4,EFTA,190532,-- Waffles and wafers,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,44320.428,49323.629,44101.873,41435.476
H4,EFTA,190540,"- Rusks, toasted bread and similar",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,14194.205,14726.781,12944.804,11778.853
H4,EFTA,190590,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,664387.305,674775.169,591701.535,611195.436
H4,EFTA,200110,- Cucumbers and gherkins,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,17181.246,17875.711,15971.989,15741.64
H4,EFTA,200190,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,24893.957,25796.692,21354.447,21732.423
H4,EFTA,200210,"- Tomatoes, whole or in pieces",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,41492.654,45429.214,37998.306,39505.278
H4,EFTA,200290,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,48496.913,48643.027,42002.926,43103.372
H4,EFTA,200310,- Mushrooms of the genus Agaricus,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,12365.682,12327.688,10680.232,8448.009
H4,EFTA,200390,- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5848.374,6084.423,5407.875,5451.652
H4,EFTA,200410,- Potatoes,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,9081.127,9699.778,8844.007,10461.778
H4,EFTA,200490,- Other vegetables and Mixtures of,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,11607.139,11978.128,11303.47,12865.796
H4,EFTA,200510,- Homogenised vegetables,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,792.058,806.99,637.628,614.577
H4,EFTA,200520,- Potatoes,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,23731.269,30374.837,26058.974,27877.391
H4,EFTA,200540,- Peas (Pisum sativum),Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1038.528,1018.187,990.498,972.954
H4,EFTA,200551,"-- Beans, Shelled",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,7762.924,9728.21,8225.437,9214.88
H4,EFTA,200559,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1856.283,1816.025,1792.483,1709.191
H4,EFTA,200560,- Asparagus,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,7406.993,8814.74,5545.177,5133.225
H4,EFTA,200570,- Olives,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,34554.997,37408.122,32359.265,33508.772
H4,EFTA,200580,- Sweet corn (Zea mays var. sacchar,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,45209.961,44702.96,38519.822,37314.985
H4,EFTA,200591,-- Bamboo shoots,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,1422.439,1619.094,1375.811,1420.598
H4,EFTA,200599,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,36182.737,39811.373,36085.83,38000.092
H4,EFTA,200600,"Vegetables, fruit, nuts, fruit-peel",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,4863.666,4593.215,3924.315,4028.413
H4,EFTA,200710,- Homogenised preparations,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,8551.933,8791.328,7932.918,7370.822
H4,EFTA,200791,-- Citrus fruit,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3765.383,3534.341,3120.82,3317.822
H4,EFTA,200799,-- Other,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,48383.71,46495.352,41691.784,41667.564
H4,EFTA,200811,-- ground-nuts,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,20497.315,20653.277,19170.349,19893.233
H4,EFTA,200819,"-- Other, including Mixtures",Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,78321.857,89172.808,98956.627,91649.418
H4,EFTA,200820,- Pineapples,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,18421.331,18147.11,18756.764,19135.591
H4,EFTA,200830,- Citrus fruit,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3126.24,4135.705,3730.358,3792.985
H4,EFTA,200840,- Pears,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,5245.453,4795.095,4017.858,3323.138
H4,EFTA,200850,- Apricots,Paises miembros del EFTA --- EFTA  ,WLD, World,Import,5,3062.292,2988.87,2598.908,2745.347
